pl_orbper,pl_rade,disposition,target_encoded
0.53266310349814,3.3604186156654046,CANDIDATE,0
0.3467179662912134,-0.11417494380964985,CANDIDATE,0
0.3467179662912134,0.14361931008684956,CANDIDATE,0
-0.6174246492637674,-1.2246732682868768,CANDIDATE,0
-0.5564966172310355,-0.44137534298597575,CANDIDATE,0
1.5937162263749516,-0.2371301313391843,CANDIDATE,0
1.5940387932880367,-0.1340052710324575,CANDIDATE,0
-0.6582162518754554,-0.6396786152140518,CANDIDATE,0
-0.9120228185041532,-1.165182286618454,CANDIDATE,0
0.7500770720011106,-0.015023307695611617,CANDIDATE,0
-0.4498669724977835,1.8291971240254976,CANDIDATE,0
-0.44984461779390017,2.3844462862641116,CANDIDATE,0
-0.8507676339780521,-0.30256305242632225,CANDIDATE,0
-0.22554669018932444,-0.4909511610429947,CANDIDATE,0
1.2510947078166261,3.425538465461512,CANDIDATE,0
-0.153507223931516,-0.27281756159211057,CANDIDATE,0
-0.15012965745376183,-0.3298297523576826,FALSE POSITIVE,2
-0.5288471444132086,2.282320101066652,CANDIDATE,0
-1.090889252746799,-1.4527220313491647,CONFIRMED,1
0.15458215240183193,-0.5405269791000138,CANDIDATE,0
-0.12379982866196966,0.5203955273201943,CANDIDATE,0
0.2951445180373436,-0.7586605785508976,CANDIDATE,0
-1.099071074368091,-0.9668790143903777,CONFIRMED,1
-1.099071074368091,-0.8478970510535319,CONFIRMED,1
-1.0990601836149172,-0.7189999241052824,CONFIRMED,1
-0.5861720567379792,-1.1425741668189298,CANDIDATE,0
-0.5861395277778414,-1.2445035955096846,CANDIDATE,0
-0.5861810845991628,-0.471120833820187,CANDIDATE,0
-0.26433066843303055,0.8971717445535392,CANDIDATE,0
-0.2642905446055477,0.14361931008684956,CANDIDATE,0
-0.2411234765150925,4.218751554373817,CANDIDATE,0
0.9139542473918447,0.540225854543002,CANDIDATE,0
0.0589255146888408,0.6988684723254631,CANDIDATE,0
1.6967056368598203,0.15353447369825315,CANDIDATE,0
-0.10459771122374101,4.010533118534337,CANDIDATE,0
-0.23500444952457153,1.4325905795693452,CANDIDATE,0
-0.23491703690041243,0.14361931008684956,CANDIDATE,0
0.9717468889055585,0.5501410181544056,CANDIDATE,0
